time,bits/s
1574443993.947521,922222332.1249094
1574443994.04759,921660029.5850438
1574443994.147643,923538153.591036
1574443994.24773,923116415.8615042
1574443994.347801,924074534.224839
1574443994.447851,924045545.7572019
1574443994.547908,923981661.0833635
1574443994.648012,923996530.0031695
1574443994.748107,922746280.3239789
1574443994.848171,922180444.5405096
1574443994.948237,922388617.5957812
1574443995.04834,921704283.2696607
1574443995.148403,921953854.3694754
1574443995.248467,922641535.9737588
1574443995.348578,924404611.5895149
1574443995.448662,924181535.8990873
1574443995.548773,924294482.1354429
1574443995.648864,924236918.4133686
1574443995.748955,924005338.1281234
1574443995.849004,921604143.4306681
1574443995.949116,922075110.196212
1574443996.049196,922245005.8433869
1574443996.14927,922319746.5210388
1574443996.249368,921394275.9305309
1574443996.349452,924427612.5476086
1574443996.449543,924233460.6607302
1574443996.5496,924097491.8043216
